1288973229.049,2.4961955,-4.4832351,2.97319633,,
1288973229.039,,,,0.165,-1.003
1288973229.035,2.4975747,-4.4835535,2.97719633,,
1288973229.033,2.4989849,-4.48376,2.98179633,,
1288973229.018,2.5003872,-4.4838385,2.98729633,,
1288973229.016,2.5017804,-4.4838884,2.99289633,,
1288973228.999,2.5031961,-4.4838872,2.99869633,,
1288973228.985,2.5046327,-4.4838604,3.00459633,,
1288973228.983,2.5060345,-4.4837877,3.01119633,,
1288973228.968,2.5073276,-4.483692,3.01859633,,
1288973228.966,2.5084805,-4.4836618,3.02589633,,
1288973228.949,2.5088453,-4.4819161,3.05339633,,
1288973228.936,2.5099617,-4.4819527,3.06109633,,
1288973228.933,2.5111361,-4.4820353,3.06859633,,
1288973228.918,2.5123296,-4.4821552,3.07589633,,
1288973228.917,,,,0.165,-1.003
1288973228.916,2.5135211,-4.4823131,3.08249633,,
1288973228.899,2.5147219,-4.4824991,3.08849633,,
1288973228.885,2.5154475,-4.4830448,3.09719633,,
1288973228.883,2.51677,-4.4832397,3.10219633,,
1288973228.868,2.5180687,-4.483402,3.10749633,,
1288973228.866,2.5193541,-4.4834941,3.11299633,,
1288973228.849,2.5206938,-4.4835034,3.11879633,,
1288973228.835,2.5221102,-4.4834358,3.12489633,,
1288973228.833,2.5235687,-4.4833817,3.13069633,,
1288973228.818,2.5250139,-4.4833385,3.13619633,,
1288973228.816,2.5263867,-4.4832766,-3.14128898,,
1288973228.799,2.5276838,-4.4831821,-3.13538898,,
1288973228.799,,,,0.165,-1.003
1288973228.785,2.5289662,-4.4830707,-3.12948898,,
1288973228.782,2.5302756,-4.4829379,-3.12338898,,
1288973228.768,2.5315911,-4.48277,-3.11708898,,
1288973228.766,2.532861,-4.4825364,-3.11038898,,
1288973228.749,2.5341207,-4.4822201,-3.10318898,,
1288973228.735,2.53541,-4.4818605,-3.09578898,,
1288973228.732,2.5367353,-4.481501,-3.08838898,,
1288973228.717,2.5380535,-4.4811682,-3.08098898,,
1288973228.716,2.539369,-4.4808543,-3.07358898,,
1288973228.699,2.5406817,-4.4806061,-3.06658898,,
1288973228.684,2.5419871,-4.4804381,-3.05998898,,
1288973228.682,2.5433319,-4.4803466,-3.05388898,,
1288973228.679,,,,0.165,-1.003
1288973228.667,2.5447247,-4.4803058,-3.04828898,,
1288973228.666,2.5461072,-4.4802299,-3.04268898,,
1288973228.649,2.5474305,-4.4800977,-3.03678898,,
1288973228.634,2.5487033,-4.4799085,-3.03098898,,
1288973228.632,2.5499745,-4.4796698,-3.02518898,,
1288973228.617,2.5513047,-4.4794025,-3.01948898,,
1288973228.616,2.5526553,-4.479122,-3.01378898,,
1288973228.599,2.5539975,-4.4788612,-3.00808898,,
1288973228.586,2.555317,-4.4786374,-3.00248898,,
1288973228.582,2.5566477,-4.4784772,-2.99678898,,
1288973228.567,2.5579808,-4.4783891,-2.99128898,,
1288973228.566,2.5593277,-4.4783585,-2.98598898,,
1288973228.559,,,,0.165,-1.003
1288973228.55,2.5606359,-4.4783796,-2.98098898,,
1288973228.534,2.5618705,-4.4784238,-2.97618898,,
1288973228.532,2.5630461,-4.4784888,-2.97138898,,
1288973228.517,2.5642173,-4.4785267,-2.96658898,,
1288973228.515,2.5654477,-4.4784884,-2.96158898,,
1288973228.499,2.5667222,-4.4783412,-2.95618898,,
1288973228.484,2.5680177,-4.4780768,-2.95038898,,
1288973228.482,2.56933,-4.4777255,-2.94408898,,
1288973228.467,2.5707207,-4.4773205,-2.93748898,,
1288973228.465,2.5722098,-4.4768915,-2.93068898,,
1288973228.451,2.5737348,-4.4764605,-2.92388898,,
1288973228.449,2.575262,-4.4760381,-2.91708898,,
1288973228.439,,,,0.165,-1.003
1288973228.432,2.5767381,-4.4756441,-2.91058898,,
1288973228.417,2.578125,-4.4752673,-2.90428898,,
1288973228.415,2.5794357,-4.4749187,-2.89868898,,
1288973228.399,2.5806616,-4.4745949,-2.89348898,,
1288973228.384,2.5818172,-4.4742861,-2.88858898,,
1288973228.382,2.5829185,-4.4739847,-2.88368898,,
1288973228.367,2.5840303,-4.4736543,-2.87878898,,
1288973228.365,2.585204,-4.4732595,-2.87358898,,
1288973228.348,2.5864544,-4.4727543,-2.86778898,,
1288973228.335,2.5877921,-4.4721379,-2.86148898,,
1288973228.333,2.5891809,-4.4714426,-2.85498898,,
1288973228.319,,,,0.165,-1.003
1288973228.317,2.5906216,-4.4706927,-2.84818898,,
1288973228.315,2.5920932,-4.4699398,-2.84148898,,
1288973228.299,2.5935947,-4.4692282,-2.83498898,,
1288973228.284,2.5950905,-4.4686301,-2.82868898,,
1288973228.282,2.5964598,-4.4681667,-2.82248898,,
1288973228.267,2.597716,-4.4678719,-2.81648898,,
1288973228.265,2.5989115,-4.467704,-2.81078898,,
1288973228.25,2.6000937,-4.4676588,-2.80528898,,
1288973228.248,2.6012468,-4.4676646,-2.79988898,,
1288973228.232,2.6023571,-4.4676398,-2.79448898,,
1288973228.217,2.603438,-4.4675142,-2.78898898,,
1288973228.215,2.6044873,-4.4672727,-2.78328898,,
1288973228.2,2.6055067,-4.4669298,-2.77718898,,
1288973228.199,,,,0.165,-1.003
1288973228.198,2.6065533,-4.4664647,-2.77088898,,
1288973228.182,2.6076282,-4.4659335,-2.76448898,,
1288973228.167,2.6087559,-4.4653685,-2.75808898,,
1288973228.165,2.6099007,-4.4647981,-2.75178898,,
1288973228.15,2.6110943,-4.4642459,-2.74558898,,
1288973228.148,2.6123585,-4.4637326,-2.73978898,,
1288973228.132,2.6136664,-4.4632195,-2.73408898,,
1288973228.117,2.6150071,-4.4626923,-2.72858898,,
1288973228.115,2.6163837,-4.4621219,-2.72308898,,
1288973228.1,2.6177892,-4.461529,-2.71798898,,
1288973228.098,2.6192248,-4.4609263,-2.71308898,,
1288973228.082,2.6206797,-4.460317,-2.70818898,,
1288973228.079,,,,0.165,-1.003
1288973228.071,2.6221189,-4.4597285,-2.70328898,,
1288973228.065,2.6234943,-4.4591645,-2.69808898,,
1288973228.05,2.6247748,-4.4586256,-2.69238898,,
1288973228.048,2.6259863,-4.4580931,-2.68628898,,
1288973228.031,2.6271315,-4.457552,-2.67938898,,
1288973228.017,2.6282288,-4.4569624,-2.67188898,,
1288973228.015,2.6292522,-4.4562678,-2.66378898,,
1288973228,2.6302593,-4.4554504,-2.65538898,,
1288973227.998,2.6312745,-4.4546004,-2.64698898,,
1288973227.981,2.6323176,-4.4537617,-2.63908898,,
1288973227.967,2.6334051,-4.4529532,-2.63188898,,
1288973227.965,2.6345629,-4.4521734,-2.62558898,,
1288973227.959,,,,0.165,-1.003
1288973227.95,2.6357585,-4.4514551,-2.62018898,,
